mode,struct,wing,entry_dt,exit_dt,iv_rank,credit,max_loss,pnl,points,fee,slip,breached,loss,reason,spot_in,spot_out,held_days
cycle_start,iron_fly,5,2024-10-04,2024-10-10,0.583,12996.8,3253.2,2844.6,48.5,239.8,68.1,True,False,Expiry ITM guard,25140.4,25055.3,6
cycle_start,iron_fly,5,2024-10-11,2024-10-17,0.35,12275.2,3974.8,4992.5,81.0,227.8,44.7,True,False,Expiry ITM guard,24967.6,24956.8,6
cycle_start,iron_fly,5,2024-10-18,2024-10-24,0.417,12460.5,3789.5,1994.7,35.15,234.9,55.2,True,False,Expiry ITM guard,24579.8,24437.7,6
cycle_start,iron_fly,5,2024-10-25,2024-10-31,0.267,11956.8,4293.2,2865.3,48.3,228.0,46.2,True,False,Expiry ITM guard,24393.2,24309.0,6
cycle_start,iron_fly,5,2024-11-04,2024-11-07,0.883,13390.0,2860.0,-1708.6,-20.8,254.7,101.8,True,True,Expiry ITM guard,24084.8,24454.5,3
cycle_start,iron_fly,5,2024-11-08,2024-11-14,0.483,12639.3,3610.7,-3572.5,-49.35,266.7,98.1,True,True,Expiry ITM guard,24091.5,23606.0,6
cycle_start,iron_fly,5,2024-11-18,2024-11-21,0.617,11768.2,4481.8,-7.2,4.3,230.9,55.9,True,True,Expiry ITM guard,23500.1,23372.0,3
cycle_start,iron_fly,5,2024-11-22,2024-11-28,0.483,12509.2,3740.8,-4175.7,-57.55,297.7,137.3,True,True,Expiry ITM guard,23499.5,24277.5,6
cycle_start,iron_fly,5,2024-11-29,2024-12-05,0.45,12922.0,3328.0,-2718.5,-35.65,274.5,126.8,True,True,Expiry ITM guard,23964.6,24496.8,6
cycle_start,iron_fly,5,2024-12-06,2024-12-12,0.617,13604.5,2645.5,7151.4,115.05,245.8,81.0,True,False,Target %credit,24711.8,24650.7,6
cycle_start,iron_fly,5,2024-12-13,2024-12-19,0.2,12753.0,3497.0,-3819.7,-53.25,263.8,94.7,True,True,Expiry ITM guard,24419.7,23919.5,6
cycle_start,iron_fly,5,2024-12-20,2024-12-26,0.45,12996.8,3253.2,5427.6,88.15,238.1,64.1,True,False,Expiry ITM guard,23904.2,23835.4,6
cycle_start,iron_fly,5,2024-12-27,2025-01-02,0.267,12805.0,3445.0,1557.2,28.55,238.5,60.1,True,False,Expiry ITM guard,23840.0,23788.8,6
cycle_start,iron_fly,5,2025-01-03,2025-01-09,0.183,12863.5,3386.5,-2488.5,-32.55,270.5,102.2,True,True,Expiry ITM guard,24155.8,23618.2,6
cycle_start,iron_fly,5,2025-01-10,2025-01-16,0.133,12831.0,3419.0,-918.3,-9.6,236.0,58.3,True,True,Expiry ITM guard,23565.7,23335.8,6
cycle_start,iron_fly,5,2025-01-17,2025-01-23,0.25,12606.8,3643.2,4874.0,79.3,231.3,49.2,True,False,Expiry ITM guard,23186.5,23109.8,6
cycle_start,iron_fly,5,2025-01-24,2025-01-30,0.267,12905.8,3344.2,1043.3,20.9,245.8,69.4,True,False,Expiry ITM guard,23281.2,23159.9,6
cycle_start,iron_fly,5,2025-01-31,2025-02-06,0.883,14244.7,2005.3,-2175.8,-26.55,288.1,162.0,True,True,Expiry ITM guard,23316.3,23727.4,6
cycle_start,iron_fly,5,2025-02-07,2025-02-13,0.3,12977.2,3272.8,-3144.3,-42.55,270.3,108.2,True,True,Expiry ITM guard,23578.5,23080.5,6
cycle_start,iron_fly,5,2025-02-14,2025-02-20,0.1,12636.0,3614.0,-203.9,1.5,239.3,62.1,True,True,Expiry ITM guard,23087.7,22857.1,6
cycle_start,iron_fly,5,2025-02-21,2025-02-27,0.05,12356.5,3893.5,-3632.9,-51.3,237.1,61.2,True,True,Expiry ITM guard,22907.7,22579.5,6
cycle_start,iron_fly,5,2025-02-28,2025-03-06,0.05,12421.5,3828.5,3286.1,54.9,225.8,56.6,True,False,Expiry ITM guard,22319.8,22432.8,6
cycle_start,iron_fly,5,2025-03-07,2025-03-13,0.1,12031.5,4218.5,6080.8,97.6,223.9,39.3,True,False,Target %credit,22515.8,22484.7,6
cycle_start,iron_fly,5,2025-03-17,2025-03-20,0.233,11388.0,4862.0,-5114.2,-73.1,253.2,109.5,True,True,Expiry ITM guard,22515.7,23022.0,3
cycle_start,iron_fly,5,2025-03-21,2025-03-27,0.017,11635.0,4615.0,-3435.7,-47.85,240.8,84.7,True,True,Expiry ITM guard,23162.8,23506.8,6
cycle_start,iron_fly,5,2025-03-28,2025-04-03,0.033,12028.2,4221.8,-3640.9,-51.25,242.1,67.6,True,True,Expiry ITM guard,23565.7,23219.7,6
cycle_start,iron_fly,5,2025-04-04,2025-04-17,0.167,12051.0,4199.0,-2919.7,-40.35,236.6,60.3,True,True,Expiry ITM guard,23035.0,23358.2,13
cycle_start,iron_fly,5,2025-04-21,2025-04-24,0.517,12080.3,4169.7,-4328.5,-61.75,244.2,70.5,True,True,Expiry ITM guard,23968.3,24272.0,3
cycle_start,iron_fly,5,2025-04-25,2025-04-29,0.283,12142.0,4108.0,5863.8,94.5,230.7,48.0,True,False,Target %credit,24303.6,24340.2,4
cycle_start,iron_fly,5,2025-05-09,2025-05-15,0.833,13065.0,3185.0,-3186.5,-42.35,285.9,147.8,True,True,Expiry ITM guard,24090.0,24622.7,6
cycle_start,iron_fly,5,2025-05-16,2025-05-22,0.367,12564.5,3685.5,-2445.3,-32.2,259.3,93.0,True,True,Expiry ITM guard,25001.7,24643.0,6
cycle_start,iron_fly,5,2025-05-23,2025-05-29,0.3,12736.8,3513.2,2166.5,38.1,239.2,70.8,True,False,Expiry ITM guard,24719.2,24848.0,6
cycle_start,iron_fly,5,2025-05-30,2025-06-05,0.35,13123.5,3126.5,-741.4,-6.45,245.7,76.4,True,True,Expiry ITM guard,24857.8,24627.3,6
cycle_start,iron_fly,5,2025-06-06,2025-06-12,0.1,12395.5,3854.5,-3607.0,-50.35,253.1,81.2,True,True,Expiry ITM guard,24747.6,25164.0,6
cycle_start,iron_fly,5,2025-06-13,2025-06-19,0.317,12964.2,3285.8,4608.6,75.7,238.6,73.3,True,False,Expiry ITM guard,24628.5,24756.2,6
cycle_start,iron_fly,5,2025-06-20,2025-06-26,0.05,12184.2,4065.8,-4030.9,-56.8,255.0,83.9,True,True,Expiry ITM guard,24840.4,25283.7,6
cycle_start,iron_fly,5,2025-06-27,2025-07-03,0.017,12171.2,4078.8,4540.9,74.05,227.6,44.7,True,False,Expiry ITM guard,25587.4,25521.0,6
cycle_start,iron_fly,5,2025-07-04,2025-07-10,0.017,11885.3,4364.7,4562.2,74.25,223.9,40.1,True,False,Expiry ITM guard,25414.6,25470.2,6
cycle_start,iron_fly,5,2025-07-11,2025-07-17,0.017,11076.0,5174.0,4069.2,66.6,218.6,41.2,True,False,Expiry ITM guard,25300.1,25217.6,6
cycle_start,iron_fly,5,2025-07-18,2025-07-24,0.033,11111.8,5138.2,3054.0,51.0,219.0,42.0,True,False,Expiry ITM guard,25081.1,25203.5,6
cycle_start,iron_fly,5,2025-07-25,2025-07-31,0.033,10773.8,5476.2,-3380.1,-47.45,230.2,65.6,True,True,Expiry ITM guard,24932.8,24680.3,6
cycle_start,iron_fly,5,2025-08-01,2025-08-07,0.117,11804.0,4446.0,405.3,10.5,228.7,48.5,True,False,Expiry ITM guard,24712.7,24519.5,6
cycle_start,iron_fly,5,2025-08-08,2025-08-14,0.067,11368.5,4881.5,3232.6,53.75,220.7,40.4,True,False,Expiry ITM guard,24561.0,24642.2,6
cycle_start,iron_fly,5,2025-08-18,2025-08-21,0.433,11427.0,4823.0,2056.5,35.7,221.8,42.3,True,False,Expiry ITM guard,24942.2,25074.4,3
cycle_start,iron_fly,5,2025-08-22,2025-08-28,0.017,10790.0,5460.0,-5455.2,-78.85,241.8,88.2,True,True,Expiry ITM guard,24996.9,24577.2,6
cycle_start,iron_fly,5,2025-08-29,2025-09-02,0.133,10390.2,5859.8,1591.9,28.35,214.8,36.1,True,False,Expiry ITM guard,24552.8,24662.9,4
cycle_start,iron_fly,5,2025-09-03,2025-09-09,0.083,11154.0,5096.0,-3994.1,-56.85,231.4,67.5,True,True,Expiry ITM guard,24558.2,24854.2,6
cycle_start,iron_fly,5,2025-09-10,2025-09-16,0.067,10816.0,5434.0,404.0,10.25,218.8,43.4,True,False,Expiry ITM guard,24966.1,25106.8,6
cycle_start,iron_fly,5,2025-09-17,2025-09-23,0.083,10630.8,5619.2,4282.0,69.75,215.4,36.4,True,False,Expiry ITM guard,25320.4,25228.0,6
cycle_start,iron_fly,5,2025-09-24,2025-09-30,0.133,10708.8,5541.2,-5237.4,-75.75,236.2,77.5,True,True,Expiry ITM guard,25084.0,24713.7,6
cycle_start,iron_fly,5,2025-10-01,2025-10-07,0.283,10894.0,5356.0,-5585.6,-80.75,244.2,92.6,True,True,Expiry ITM guard,24638.0,25084.9,6
cycle_start,iron_fly,5,2025-10-08,2025-10-14,0.117,10507.2,5742.8,-145.1,1.8,218.6,43.5,True,True,Expiry ITM guard,25174.7,25293.3,6
cycle_start,iron_fly,5,2025-10-15,2025-10-21,0.417,10913.5,5336.5,-1481.6,-16.25,274.9,150.5,True,True,Expiry ITM guard,25242.5,25903.2,6
cycle_start,iron_fly,5,2025-10-23,2025-10-28,0.517,11258.0,4992.0,2798.0,47.1,221.3,42.1,True,False,Expiry ITM guard,26028.5,25968.1,5
cycle_start,iron_fly,5,2025-10-29,2025-11-04,0.633,12080.3,4169.7,-927.3,-9.8,234.2,56.1,True,True,Expiry ITM guard,25988.5,25755.4,6
cycle_start,iron_fly,5,2025-11-06,2025-11-11,0.567,11365.3,4884.7,2981.3,49.9,220.5,41.7,True,False,Expiry ITM guard,25659.8,25546.0,5
cycle_start,iron_fly,5,2025-11-12,2025-11-18,0.633,11869.0,4381.0,3480.8,57.7,224.5,45.2,True,False,Expiry ITM guard,25839.5,25947.3,6
cycle_start,iron_fly,5,2025-11-19,2025-11-25,0.683,11875.5,4374.5,4399.0,71.75,224.2,40.6,True,False,Expiry ITM guard,25900.7,25965.0,6
cycle_start,iron_fly,5,2025-11-26,2025-12-02,0.517,11592.8,4657.2,-413.5,-2.15,225.5,48.2,True,True,Expiry ITM guard,25969.3,26141.5,6
cycle_start,iron_fly,5,2025-12-03,2025-12-09,0.4,11410.8,4839.2,464.0,11.3,223.6,46.8,True,False,Expiry ITM guard,26007.8,25821.0,6
cycle_start,iron_fly,5,2025-12-10,2025-12-16,0.433,11433.5,4816.5,3450.9,57.1,220.6,40.0,True,False,Expiry ITM guard,25855.7,25943.3,6
cycle_start,iron_fly,5,2025-12-17,2025-12-23,0.25,11293.8,4956.2,-2866.9,-39.7,227.0,59.3,True,True,Expiry ITM guard,25919.7,26166.7,6
cycle_start,iron_fly,5,2025-12-24,2025-12-30,0.017,10266.8,5983.2,-5059.5,-73.5,224.3,57.7,True,True,Expiry ITM guard,26206.0,25908.0,6
cycle_start,iron_fly,5,2025-12-31,2026-01-06,0.05,10653.5,5596.5,-1873.2,-24.75,219.3,45.1,True,True,Expiry ITM guard,26003.9,26195.8,6
cycle_start,iron_fly,5,2026-01-07,2026-01-13,0.067,10393.5,5856.5,-4408.0,-63.3,228.3,65.2,True,True,Expiry ITM guard,26154.6,25845.8,6
cycle_start,iron_fly,5,2026-01-14,2026-01-20,0.5,11264.5,4985.5,1152.8,21.9,223.7,47.1,True,False,Expiry ITM guard,25704.6,25558.2,6
cycle_start,iron_fly,5,2026-01-21,2026-01-27,0.717,12135.5,4114.5,594.7,13.8,236.9,65.5,True,False,Expiry ITM guard,25222.7,25010.0,6
cycle_start,iron_fly,5,2026-01-28,2026-02-03,0.983,13435.5,2814.5,-1472.4,-16.25,279.3,136.9,True,True,Expiry ITM guard,25357.9,25809.8,6
cycle_start,iron_fly,5,2026-02-04,2026-02-10,0.75,12301.2,3948.8,1270.5,24.0,234.4,55.1,True,False,Expiry ITM guard,25754.2,25918.0,6
cycle_start,iron_fly,5,2026-02-11,2026-02-17,0.267,10871.2,5378.8,-5272.6,-76.1,240.5,85.6,True,True,Expiry ITM guard,25980.7,25612.5,6
cycle_start,iron_fly,5,2026-02-18,2026-02-24,0.433,11170.3,5079.7,1462.0,26.6,224.4,42.6,True,False,Expiry ITM guard,25704.5,25571.2,6
cycle_start,iron_fly,5,2026-02-25,2026-03-10,0.633,11693.5,4556.5,-5145.7,-70.1,366.0,223.3,True,True,Expiry ITM guard,25568.5,24150.7,13
cycle_start,iron_fly,5,2026-03-11,2026-03-17,0.833,13360.8,2889.2,-3412.7,-44.45,322.6,200.8,True,True,Expiry ITM guard,24243.6,23395.5,6
cycle_start,iron_fly,5,2026-03-18,2026-03-24,0.7,12847.2,3402.8,-3929.2,-52.35,323.7,202.7,True,True,Expiry ITM guard,23676.2,22785.2,6
cycle_start,iron_fly,5,2026-03-25,2026-04-01,0.85,13893.8,2356.2,6693.7,110.35,308.1,170.9,True,False,Target %credit,23189.7,22667.8,7
cycle_start,iron_fly,5,2026-04-08,2026-04-13,0.633,13321.8,2928.2,6353.5,103.0,261.2,80.3,True,False,Target %credit,23863.3,23833.5,5
cycle_start,iron_fly,5,2026-04-22,2026-04-28,0.467,13360.8,2889.2,-2255.8,-28.65,281.4,112.1,True,True,Expiry ITM guard,24463.4,24093.8,6
cycle_start,iron_fly,5,2026-04-29,2026-05-05,0.283,12801.8,3448.2,3817.0,63.4,249.3,54.7,True,False,Expiry ITM guard,24079.7,24064.2,6
cycle_start,iron_fly,5,2026-05-06,2026-05-12,0.3,12821.2,3428.8,-3262.8,-44.3,283.6,99.7,True,True,Expiry ITM guard,24185.2,23737.8,6
cycle_start,iron_fly,5,2026-05-13,2026-05-19,0.467,13149.5,3100.5,-784.8,-6.35,272.1,100.0,True,True,Expiry ITM guard,23437.9,23734.8,6
cycle_start,iron_fly,5,2026-05-20,2026-05-26,0.417,13308.8,2941.2,-2862.3,-37.1,308.1,142.7,True,True,Expiry ITM guard,23458.7,24012.5,6
cycle_start,iron_fly,5,2026-05-27,2026-06-02,0.067,12493.0,3757.0,-3920.6,-53.8,306.7,116.9,True,True,Expiry ITM guard,23933.7,23286.5,6
cycle_start,iron_fly,5,2026-06-03,2026-06-09,0.2,13052.0,3198.0,5102.6,83.3,250.2,61.7,True,False,Expiry ITM guard,23305.8,23235.2,6
cycle_start,iron_fly,5,2026-06-10,2026-06-16,0.15,12827.8,3422.2,-3932.4,-54.2,299.5,109.9,True,True,Expiry ITM guard,23326.8,23933.0,6
cycle_start,iron_fly,5,2026-06-17,2026-06-23,0.017,12278.5,3971.5,5465.9,88.4,237.4,42.7,True,False,Expiry ITM guard,23987.6,24076.3,6
cycle_start,iron_fly,5,2026-06-24,2026-06-30,0.05,12073.8,4176.2,3136.5,52.6,237.8,44.7,True,False,Expiry ITM guard,23863.2,23941.3,6
cycle_start,iron_fly,5,2026-07-01,2026-07-07,0.15,12600.3,3649.7,-4173.3,-58.2,289.8,100.5,True,True,Expiry ITM guard,23912.4,24460.2,6
cycle_start,iron_condor,5,2021-07-02,2021-07-08,,3909.8,12340.2,-1554.8,-20.45,198.9,26.6,True,True,Expiry ITM guard,15666.5,15870.9,6
cycle_start,iron_condor,5,2021-07-09,2021-07-12,,4842.5,11407.5,2221.4,37.6,200.4,22.1,False,False,Target %credit,15646.8,15684.7,3
cycle_start,iron_condor,5,2021-07-16,2021-07-22,,3103.8,13146.2,-1497.6,-19.65,197.5,22.9,True,True,Expiry ITM guard,15940.5,15752.3,6
cycle_start,iron_condor,5,2021-07-23,2021-07-27,,3077.8,13172.2,1334.6,23.8,195.8,16.6,False,False,Target %credit,15863.6,15867.5,4
cycle_start,iron_condor,5,2021-07-30,2021-08-05,0.143,3428.8,12821.2,-12161.4,-182.65,214.7,74.5,True,True,Expiry ITM guard,15785.7,16267.3,6
cycle_start,iron_condor,5,2021-08-06,2021-08-10,0.308,4257.5,11992.5,2164.6,36.75,199.3,24.9,False,False,Target %credit,16320.6,16292.8,4
cycle_start,iron_condor,5,2021-08-13,2021-08-17,0.097,3116.8,13133.2,1394.9,24.75,196.2,17.6,False,False,Target %credit,16425.4,16516.7,4
cycle_start,iron_condor,5,2021-08-27,2021-09-02,0.15,4052.8,12197.2,-11253.8,-168.75,214.9,70.2,True,True,Expiry ITM guard,16628.4,17111.6,6
cycle_start,iron_condor,5,2021-09-03,2021-09-07,0.311,5070.0,11180.0,2321.5,39.1,201.6,18.3,False,False,Target %credit,17291.0,17349.9,4
cycle_start,iron_condor,5,2021-09-13,2021-09-14,0.62,3903.3,12346.8,1734.3,30.05,197.8,21.2,False,False,Target %credit,17337.1,17392.9,1
cycle_start,iron_condor,5,2021-09-17,2021-09-23,0.167,5050.5,11199.5,3687.1,60.1,200.1,19.3,False,False,Target %credit,17737.7,17657.7,6
cycle_start,iron_condor,5,2021-09-24,2021-09-29,0.576,6487.0,9763.0,3149.2,52.0,206.0,24.9,False,False,Target %credit,17914.7,17764.1,5
cycle_start,iron_condor,5,2021-10-01,2021-10-06,0.767,7865.0,8385.0,3787.3,62.0,210.8,31.9,True,False,Target %credit,17502.6,17652.5,5
cycle_start,iron_condor,5,2021-10-08,2021-10-14,0.4,6236.8,10013.2,-8357.3,-124.55,216.6,44.9,True,True,Expiry ITM guard,17872.8,18283.6,6
cycle_start,iron_condor,5,2021-10-18,2021-10-21,0.533,5021.2,11228.8,1062.4,19.75,200.8,20.5,True,False,Expiry ITM guard,18484.6,18335.4,3
cycle_start,iron_condor,5,2021-10-22,2021-10-27,0.4,6977.8,9272.2,3302.5,54.45,208.2,28.5,False,False,Target %credit,18248.2,18297.3,5
cycle_start,iron_condor,5,2021-10-29,2021-11-03,0.95,9353.5,6896.5,5487.9,88.3,218.3,33.3,True,False,Target %credit,17669.8,17835.3,5
cycle_start,iron_condor,5,2021-11-12,2021-11-17,0.167,6194.5,10055.5,3128.1,51.6,204.1,21.8,False,False,Target %credit,17953.9,17930.2,5
cycle_start,iron_condor,5,2021-11-22,2021-11-24,0.65,6760.0,9490.0,3183.6,52.55,206.5,25.6,False,False,Target %credit,17632.7,17553.0,2
cycle_start,iron_condor,5,2021-11-26,2021-12-01,0.367,7393.8,8856.2,3521.9,57.95,211.2,33.7,False,False,Target %credit,17295.3,17211.4,5
cycle_start,iron_condor,5,2021-12-03,2021-12-08,0.317,7400.3,8849.8,3492.9,57.45,210.0,31.4,False,False,Target %credit,17458.2,17354.0,5
cycle_start,iron_condor,5,2021-12-10,2021-12-16,0.183,7101.2,9148.8,3491.0,57.3,207.1,26.4,True,False,Target %credit,17523.2,17344.4,6
cycle_start,iron_condor,5,2021-12-17,2021-12-23,0.15,7007.0,9243.0,3591.7,58.85,207.1,26.4,True,False,Target %credit,17182.7,17037.5,6
cycle_start,iron_condor,5,2021-12-24,2021-12-29,0.183,6669.0,9581.0,3254.4,53.65,206.7,26.1,False,False,Target %credit,17102.7,17205.2,5
cycle_start,iron_condor,5,2021-12-31,2022-01-06,0.05,6548.8,9701.2,-8851.6,-131.85,223.6,57.8,True,True,Expiry ITM guard,17298.1,17748.3,6
cycle_start,iron_condor,5,2022-01-07,2022-01-13,0.15,7166.2,9083.8,-6073.0,-89.35,218.2,47.0,True,True,Expiry ITM guard,17841.9,18238.8,6
cycle_start,iron_condor,5,2022-01-14,2022-01-20,0.033,6555.3,9694.8,-2100.1,-28.6,209.6,31.5,True,True,Expiry ITM guard,18181.0,17913.9,6
cycle_start,iron_condor,5,2022-01-21,2022-01-27,0.4,8235.5,8014.5,-7199.6,-105.85,245.8,73.6,True,True,Expiry ITM guard,17549.9,16979.9,6
cycle_start,iron_condor,5,2022-01-28,2022-02-03,0.917,10708.8,5541.2,-5016.7,-72.1,253.1,77.1,True,True,Expiry ITM guard,17239.3,17751.3,6
cycle_start,iron_condor,5,2022-02-04,2022-02-09,0.383,8066.5,8183.5,4358.5,70.8,213.1,30.4,False,False,Target %credit,17551.2,17434.7,5
cycle_start,iron_condor,5,2022-02-11,2022-02-16,0.133,7475.0,8775.0,3614.5,59.4,211.8,34.8,False,False,Target %credit,17404.6,17335.2,5
cycle_start,iron_condor,5,2022-02-18,2022-02-23,0.717,9603.8,6646.2,4600.9,75.0,226.8,47.3,False,False,Target %credit,17278.5,17216.0,5
cycle_start,iron_condor,5,2022-02-25,2022-03-03,0.883,10107.5,6142.5,5713.9,92.3,231.3,54.3,False,False,Target %credit,16587.9,16723.9,6
cycle_start,iron_condor,5,2022-03-04,2022-03-10,0.85,11150.8,5099.2,-1542.3,-18.65,250.9,79.2,True,True,Expiry ITM guard,16259.1,16679.8,6
cycle_start,iron_condor,5,2022-03-11,2022-03-17,0.633,10302.5,5947.5,-5841.9,-84.25,268.4,97.3,True,True,Expiry ITM guard,16574.3,17218.9,6
cycle_start,iron_condor,5,2022-03-21,2022-03-23,0.667,8940.8,7309.2,4288.0,69.9,218.2,37.4,False,False,Target %credit,17304.0,17258.8,2
cycle_start,iron_condor,5,2022-03-25,2022-03-31,0.333,9392.5,6857.5,-2073.1,-27.75,225.2,44.1,True,True,Expiry ITM guard,17202.1,17535.3,6
cycle_start,iron_condor,5,2022-04-01,2022-04-07,0.15,8066.5,8183.5,1122.2,21.05,213.5,32.5,True,False,Expiry ITM guard,17482.1,17735.9,6
cycle_start,iron_condor,5,2022-04-08,2022-04-12,0.117,7410.0,8840.0,3591.2,58.95,209.7,30.8,False,False,Target %credit,17672.4,17564.2,4
cycle_start,iron_condor,5,2022-04-22,2022-04-27,0.033,7510.7,8739.2,4089.4,66.65,210.5,32.4,False,False,Target %credit,17215.8,17080.2,5
cycle_start,iron_condor,5,2022-04-29,2022-05-05,0.017,7127.2,9122.8,-8458.5,-125.4,232.8,74.7,True,True,Expiry ITM guard,17341.8,16824.1,6
cycle_start,iron_condor,5,2022-05-06,2022-05-12,0.367,9025.3,7224.7,-4220.7,-60.45,233.3,58.1,True,True,Expiry ITM guard,16403.1,15959.6,6
cycle_start,iron_condor,5,2022-05-13,2022-05-19,0.383,9168.2,7081.8,6515.7,104.05,216.6,30.9,False,False,Target %credit,15966.7,15923.9,6
cycle_start,iron_condor,5,2022-05-20,2022-05-25,0.267,9152.0,7098.0,4479.5,72.9,219.5,39.5,False,False,Target %credit,16123.0,16107.3,5
cycle_start,iron_condor,5,2022-05-27,2022-06-02,0.283,8791.2,7458.8,5001.9,80.75,214.5,32.4,True,False,Target %credit,16315.4,16459.8,6
cycle_start,iron_condor,5,2022-06-03,2022-06-09,0.1,8034.0,8216.0,-7617.3,-112.45,234.3,73.7,True,True,Expiry ITM guard,16781.3,16286.2,6
cycle_start,iron_condor,5,2022-06-10,2022-06-16,0.083,7676.5,8573.5,-6777.7,-99.85,226.1,61.4,True,True,Expiry ITM guard,16309.8,15844.8,6
cycle_start,iron_condor,5,2022-06-17,2022-06-23,0.567,9574.5,6675.5,2861.9,48.05,222.3,39.0,True,False,Expiry ITM guard,15259.7,15468.9,6
cycle_start,iron_condor,5,2022-06-24,2022-06-29,0.25,8407.8,7842.2,4280.1,69.7,214.1,36.4,False,False,Target %credit,15713.8,15698.2,5
cycle_start,iron_condor,5,2022-07-01,2022-07-07,0.217,8456.5,7793.5,-5259.8,-76.55,227.0,57.0,True,True,Expiry ITM guard,15712.5,16113.0,6
cycle_start,iron_condor,5,2022-07-08,2022-07-13,0.05,7332.0,8918.0,3466.2,56.95,207.9,27.6,False,False,Target %credit,16210.3,16118.2,5
cycle_start,iron_condor,5,2022-07-15,2022-07-21,0.017,6503.2,9746.8,-9294.8,-138.55,226.2,62.8,True,True,Expiry ITM guard,16006.9,16513.8,6
cycle_start,iron_condor,5,2022-07-22,2022-07-27,0.017,6194.5,10055.5,2916.0,48.35,204.4,22.3,False,False,Target %credit,16695.7,16616.8,5
cycle_start,iron_condor,5,2022-07-29,2022-08-04,0.033,6665.8,9584.2,-5895.2,-86.75,215.0,41.5,True,True,Expiry ITM guard,17111.5,17465.1,6
cycle_start,iron_condor,5,2022-08-05,2022-08-10,0.167,7917.0,8333.0,3735.6,61.25,211.9,33.7,False,False,Target %credit,17439.3,17499.5,5
cycle_start,iron_condor,5,2022-08-12,2022-08-18,0.017,5892.2,10357.8,-4574.3,-66.7,208.6,30.3,True,True,Expiry ITM guard,17620.4,17914.2,6
cycle_start,iron_condor,5,2022-08-19,2022-08-25,0.017,5924.8,10325.2,-2453.1,-34.15,206.7,26.7,True,True,Expiry ITM guard,17973.7,17672.4,6
cycle_start,iron_condor,5,2022-08-26,2022-09-01,0.083,6743.8,9506.2,3591.6,58.8,205.9,24.5,False,False,Target %credit,17672.8,17552.8,6
cycle_start,iron_condor,5,2022-09-02,2022-09-07,0.267,8105.5,8144.5,3812.0,62.45,212.6,34.7,False,False,Target %credit,17601.9,17582.7,5
cycle_start,iron_condor,5,2022-09-09,2022-09-15,0.05,6825.0,9425.0,1591.3,28.05,206.5,25.4,True,False,Expiry ITM guard,17891.2,18083.8,6
cycle_start,iron_condor,5,2022-09-16,2022-09-22,0.2,7956.0,8294.0,4216.4,68.6,210.6,32.0,False,False,Target %credit,17767.6,17659.8,6
cycle_start,iron_condor,5,2022-09-23,2022-09-29,0.383,8433.8,7816.2,-7491.5,-110.35,238.4,80.3,True,True,Expiry ITM guard,17562.9,17006.7,6
cycle_start,iron_condor,5,2022-09-30,2022-10-06,0.617,9119.5,7130.5,-6885.2,-100.75,246.8,89.6,True,True,Expiry ITM guard,16779.1,17374.7,6
cycle_start,iron_condor,5,2022-10-07,2022-10-13,0.183,7458.8,8791.2,1607.4,28.45,210.2,31.7,True,False,Expiry ITM guard,17290.2,17088.3,6
cycle_start,iron_condor,5,2022-10-14,2022-10-20,0.167,7634.2,8615.8,5103.2,82.1,207.3,26.0,True,False,Target %credit,17281.0,17453.3,6
cycle_start,iron_condor,5,2022-10-21,2022-10-25,0.033,5645.2,10604.8,2616.5,43.75,202.3,25.0,False,False,Target %credit,17642.9,17694.8,4
cycle_start,iron_condor,5,2022-10-28,2022-11-03,0.083,6623.5,9626.5,344.1,8.85,206.2,25.0,True,False,Expiry ITM guard,17802.1,18021.8,6
cycle_start,iron_condor,5,2022-11-04,2022-11-09,0.067,6500.0,9750.0,3416.3,56.0,203.5,20.2,False,False,Target %credit,18056.8,18144.8,5
cycle_start,iron_condor,5,2022-11-11,2022-11-15,0.017,5690.8,10559.2,2627.9,43.9,201.9,23.7,False,False,Target %credit,18307.7,18295.8,4
cycle_start,iron_condor,5,2022-11-18,2022-11-22,0.033,5310.5,10939.5,2577.7,43.1,200.6,23.1,False,False,Target %credit,18346.8,18234.8,4
cycle_start,iron_condor,5,2022-11-25,2022-12-01,0.017,4738.5,11511.5,-9928.1,-148.85,212.0,40.9,True,True,Expiry ITM guard,18458.8,18867.0,6
cycle_start,iron_condor,5,2022-12-02,2022-12-07,0.033,5339.8,10910.2,2560.8,42.85,201.0,23.4,False,False,Target %credit,18737.9,18661.7,5
cycle_start,iron_condor,5,2022-12-09,2022-12-14,0.017,4423.2,11826.8,2374.0,39.9,198.1,21.5,False,False,Target %credit,18641.1,18654.3,5
cycle_start,iron_condor,5,2022-12-16,2022-12-20,0.067,4982.2,11267.8,2321.2,39.15,201.1,22.5,False,False,Target %credit,18397.2,18336.9,4
cycle_start,iron_condor,5,2022-12-23,2022-12-28,0.55,7033.0,9217.0,3377.5,55.6,208.1,28.3,False,False,Target %credit,17975.6,18089.8,5
cycle_start,iron_condor,5,2022-12-30,2023-01-03,0.15,5421.0,10829.0,2494.7,41.75,201.5,17.6,False,False,Target %credit,18237.4,18234.9,4
cycle_start,iron_condor,5,2023-01-06,2023-01-11,0.2,5586.8,10663.2,2646.9,44.1,201.7,17.9,False,False,Target %credit,18003.0,17895.8,5
